http://www.duma.gov.ru/upload/iblock/cfe/cfee12301adcbb2dd190bc2af233e7bc.jpg	Абалаков Александр Николаевич	http://www.duma.gov.ru/structure/deputies/131337/	http://www.duma.gov.ruФракция КПРФ	http://www.duma.gov.ru/structure/factions/kprf/	http://www.duma.gov.ru/structure/committees/132606/|Член комитета ГД по региональной политике и проблемам Севера и Дальнего Востока	&nbsp;
http://www.duma.gov.ru/upload/iblock/588/588edaf0277be472b71841c8be6fd4fa.jpg	Абдулатипов Рамазан Гаджимурадович	http://www.duma.gov.ru/structure/deputies/131429/	http://www.duma.gov.ruФракция «ЕДИНАЯ РОССИЯ»	http://www.duma.gov.ru/structure/factions/er/	http://www.duma.gov.ru/structure/committees/132605/|Член комитета ГД по федеративному устройству и вопросам местного самоуправления	&nbsp;
http://www.duma.gov.ru/upload/iblock/e92/e9279d067c853e20440ac91db9649348.jpg	Абрамов Иван Николаевич	http://www.duma.gov.ru/structure/deputies/131273/	http://www.duma.gov.ruФракция ЛДПР	http://www.duma.gov.ru/structure/factions/ldpr/	http://www.duma.gov.ru/structure/committees/132606/|Член комитета ГД по региональной политике и проблемам Севера и Дальнего Востока	&nbsp;
http://www.duma.gov.ru/upload/iblock/300/3007d843d93ebf729b1c787f48bdc223.jpg	Аброськин Николай Павлович	http://www.duma.gov.ru/structure/deputies/131430/	http://www.duma.gov.ruФракция «ЕДИНАЯ РОССИЯ»	http://www.duma.gov.ru/structure/factions/er/	http://www.duma.gov.ru/structure/committees/131021/|Член комитета ГД по обороне	&nbsp;
http://www.duma.gov.ru/upload/iblock/a17/a176c1787e7ca52022777ea8f551d8f2.jpg	Абубакиров Ришат Фазлутдинович	http://www.duma.gov.ru/structure/deputies/131431/	http://www.duma.gov.ruФракция «ЕДИНАЯ РОССИЯ»	http://www.duma.gov.ru/structure/factions/er/	http://www.duma.gov.ru/structure/committees/132605/|Член комитета ГД по федеративному устройству и вопросам местного самоуправления	&nbsp;
http://www.duma.gov.ru/upload/iblock/106/106624efb5bdc68944355cfa35ac39ab.jpg	Авдеев Михаил Юрьевич	http://www.duma.gov.ru/structure/deputies/131338/	http://www.duma.gov.ruФракция КПРФ	http://www.duma.gov.ru/structure/factions/kprf/	http://www.duma.gov.ru/structure/committees/131033/|Член комитета ГД по земельным отношениям и строительству	&nbsp;
http://www.duma.gov.ru/upload/iblock/c5b/c5b4809c8d97442ad2e945274772803e.jpg	Агаев Бекхан Вахаевич 	http://www.duma.gov.ru/structure/deputies/131432/	http://www.duma.gov.ruФракция «ЕДИНАЯ РОССИЯ»	http://www.duma.gov.ru/structure/factions/er/	http://www.duma.gov.ru/structure/committees/131033/|Член комитета ГД по земельным отношениям и строительству	&nbsp;
http://www.duma.gov.ru/upload/iblock/f9b/f9b745d07c95dc2252c2e38b3e97be2c.jpg	Агаев Ваха Абуевич	http://www.duma.gov.ru/structure/deputies/131339/	http://www.duma.gov.ruФракция КПРФ	http://www.duma.gov.ru/structure/factions/kprf/	http://www.duma.gov.ru/structure/committees/131037/|Член комитета ГД по природным ресурсам, природопользованию и экологии	&nbsp;
http://www.duma.gov.ru/upload/iblock/687/6874627568efd5210558ac0cad615565.jpg	Агеев Александр Александрович	http://www.duma.gov.ru/structure/deputies/131221/	http://www.duma.gov.ruФракция «Справедливая Россия»	http://www.duma.gov.ru/structure/factions/sr/	http://www.duma.gov.ru/structure/committees/131046/|Член комитета ГД по конституционному законодательству и государственному строительству;http://www.duma.gov.ru/structure/committees/131051/|Член счетной комиссии ГД	&nbsp;
http://www.duma.gov.ru/upload/iblock/979/979bcf5d0b0d2d7212017babe95c07d8.jpg	Агузаров Тамерлан Кимович	http://www.duma.gov.ru/structure/deputies/131433/	http://www.duma.gov.ruФракция «ЕДИНАЯ РОССИЯ»	http://www.duma.gov.ru/structure/factions/er/	http://www.duma.gov.ru/structure/committees/132601/|Член комитета ГД по безопасности и противодействию коррупции	&nbsp;
